NAICS_CODE,PRIMARY_INDICATOR,SOURCE_OF_DATA,CODE_DESCRIPTION,PGM_SYS_ACRNM,REGISTRY_ID,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,EPA_REGION_CODE,INTEREST_STATUS_CODE,LOCATION_DESCRIPTION,STD_LOC_ADDRESS,STD_HOUSE_NUMBER,STD_STREET_NAME,STD_PREFIX,STD_SUFFIX,STD_STYPE_BEFORE,STD_STYPE_AFTER,STD_POSTAL_CODE,STD_STATE_CODE,STD_CITY_NAME,STD_COUNTY_NAME,STD_COUNTY_FIPS,LATITUDE,LONGITUDE,HDATUM_DESC,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,SCALE,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021315361,5301 MOWRY AVENUE,FREMONT,ALAMEDA,6001,CA,CALIFORNIA,USA,94538-1057,9,A,,5301 MOWRY AVE,5301,MOWRY AVE,,,,AVE,94538,CA,FREMONT,ALAMEDA,6001,37.53333,-122.00103,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110040849918,1300 MAGNOLIA AVE,CORONA,RIVERSIDE,6065,CA,CALIFORNIA,USA,91719,9,A,,1300 MAGNOLIA AVE,1300,MAGNOLIA AVE,,,,AVE,92879,CA,CORONA,RIVERSIDE,6065,33.86778,-117.53899,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,PDS,MATERIALS RECOVERY FACILITIES.,PDS,110043835062,13670 S HWY 59,SILOAM SPRINGS,BENTON,5007,AR,ARKANSAS,USA,72761,6,A,NEW SW 9/30/10,,,,,,,,72761,AR,SILOAM SPRINGS,BENTON,5007,36.231965,-94.493753,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110040955865,1799 EL CAMINO REAL,SOUTH SAN FRANCISCO,SAN MATEO,6081,CA,CALIFORNIA,USA,94080,9,A,,1799 EL CAMINO REAL,1799,EL CAMINO REAL,,,,,94080,CA,SOUTH SAN FRANCISCO,SAN MATEO,6081,37.668746,-122.451463,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110038986979,PRIMROSE AVENUE,CHARLOTTE,MECKLENBURG,37119,NC,NORTH CAROLINA,USA,28208,4,A,,PRIM ROSE ST,,PRIM ROSE ST,,,,ST,28208,NC,CHARLOTTE,MECKLENBURG,37119,35.21902,-80.90416,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110038905307,1701 NORTH ST BLDG 46,ENDICOTT,BROOME,36007,NY,NEW YORK,USA,13760-5553,2,A,,1701 NORTH ST,1701,NORTH ST,,,,ST,13760,NY,ENDICOTT,BROOME,36007,42.10559,-76.04349,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110002065498,44090 COUNTY ROAD 28H,DAVIS,YOLO,6113,CA,CALIFORNIA,USA,95616,9,A,,,,,,,,,95616,CA,DAVIS,YOLO,6113,38.59067,-121.68486,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110013833361,1310 14TH STREET,OAKLAND,ALAMEDA,6001,CA,CALIFORNIA,USA,94607,9,A,,1310 14TH ST,1310,14TH ST,,,,ST,94607,CA,OAKLAND,ALAMEDA,6001,37.810871,-122.289679,NAD83,ADDRESS MATCHING-HOUSE NUMBER,PLANT ENTRANCE (GENERAL),,100000,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110013827118,28TH STREET,SACRAMENTO,SACRAMENTO,6067,CA,CALIFORNIA,USA,95816-0000,9,A,,28TH ST,,28TH ST,,,,ST,95816,CA,SACRAMENTO,SACRAMENTO,6067,38.586735,-121.465821,NAD83,,FACILITY CENTROID,,,,,,
562920,PRIMARY,PDS,MATERIALS RECOVERY FACILITIES.,PDS,110028925359,301 HWY 65 S,HARRISON,BOONE,5009,AR,ARKANSAS,USA,72601-9605,6,A,NEW SW  4/9/07,301 HIGHWAY 62 65 S,301,HIGHWAY 62 65 S,,,,,72601,AR,HARRISON,BOONE,5009,36.233946,-93.088833,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,E-GGRT,MATERIALS RECOVERY FACILITIES.,E-GGRT,110043972298,PR-874 KM 1.7 (RAMAL) BO HOYOS MULAS,CAROLINA,CAROLINA,72031,PR,PUERTO RICO,USA,984,2,A,,,,,,,,,984,PR,CAROLINA,CAROLINA,72031,18.378189,-65.971269,NAD83,,,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110031019555,952 S STATE ST,GIRARD,TRUMBULL,39155,OH,OHIO,USA,44420,5,A,,952 S STATE ST,952,S STATE ST,S,,,ST,44420,OH,GIRARD,TRUMBULL,39155,41.14341,-80.69694,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TX-TCEQ ACR,MATERIALS RECOVERY FACILITIES.,TX-TCEQ ACR,110034184665,5814 EVERMAN KENNEDALE ROAD,KENNEDALE,TARRANT,48439,TX,TEXAS,USA,76060-4004,6,A,THE FACILITY CAN BE ACCESSED VIA THE  HIGHWAY,5814 EVERMAN KENNEDALE BURLESON RD,5814,EVERMAN KENNEDALE BURLESON RD,,,,RD,76060,TX,KENNEDALE,TARRANT,48439,32.63823,-97.234248,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110005631316,2810 SCHERER DR N STE 135,ST PETERSBURG,PINELLAS,12103,FL,FLORIDA,USA,337161038,4,A,,2810 SCHERER DR N,2810,SCHERER DR N,,,,DR,33716,FL,SAINT PETERSBURG,PINELLAS,12103,27.884942,-82.671929,NAD83,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,,2500,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037704062,1N/39E/S21,ELGIN,UNION,41061,OR,OREGON,USA,97827,10,A,,,,,,,,,97827,OR,ELGIN,UNION,41061,45.5559,-117.9458,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014172457,BTWN 3074 & 3570 FOOTHILL BLVD,GRANTS PASS,JOSEPHINE,41033,OR,OREGON,USA,97526,10,A, ,,,,,,,,97526,OR,GRANTS PASS,JOSEPHINE,41033,42.4388,-123.2736,NAD83,UNKNOWN,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014192550,HWY 26,BATES,GRANT,41023,OR,OREGON,USA,97817,10,A, ,JOHN DAY HWY,,JOHN DAY HWY,,,,HWY,97817,OR,BATES,GRANT,41023,44.5768,-118.5037,NAD83,,,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110006392000,425 SR 415,NEW SMYRNA BEACH,VOLUSIA,12127,FL,FLORIDA,USA,32168,4,A,,425 S STATE ROAD 415,425,S STATE ROAD 415,S,,,,32168,FL,NEW SMYRNA BEACH,VOLUSIA,12127,28.98616,-81.07281,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110009074704,3100 N WASHINGTON BLVD,SARASOTA,SARASOTA,12115,FL,FLORIDA,USA,34234,4,A,,3100 N WASHINGTON BLVD,3100,N WASHINGTON BLVD,N,,,BLVD,34234,FL,SARASOTA,SARASOTA,12115,27.36427,-82.529559,NAD83,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,,24000,,,,
562920,PRIMARY,TX-TCEQ ACR,MATERIALS RECOVERY FACILITIES.,TX-TCEQ ACR,110038202879,310 S RIVERSIDE DR,FORT WORTH,TARRANT,48439,TX,TEXAS,USA,761041817,6,A,,310 S RIVERSIDE DR,310,S RIVERSIDE DR,S,,,DR,76104,TX,FORT WORTH,TARRANT,48439,32.74107,-97.30301,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,WI-ESR,MATERIALS RECOVERY FACILITIES.,WI-ESR,110005544045,3224 KINGSLEY WAY,MADISON,DANE,55025,WI,WISCONSIN,USA,53713,5,A,,3224 KINGSLEY WAY,3224,KINGSLEY WAY,,,,WAY,53713,WI,MADISON,DANE,55025,43.02804,-89.40131,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021363629,1275 SO MAIN STREET,WALNUT CREEK,CONTRA COSTA,6013,CA,CALIFORNIA,USA,94596-5134,9,A,,,,,,,,,94596,CA,WALNUT CREEK,CONTRA COSTA,6013,37.89488,-122.05941,NAD83,UNKNOWN,FACILITY CENTROID,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110044948297,RUSSELL LANE,JOSEPH,WALLOWA,41063,OR,OREGON,USA,97846,10,A,,RUSSELL LN,,RUSSELL LN,,,,LN,97846,OR,JOSEPH,WALLOWA,41063,45.35943,-117.2472,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),OTHER,,100000,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110041122102,22020 HOMESTEAD ROAD,CUPERTINO,SANTA CLARA,6085,CA,CALIFORNIA,USA,95014,9,A,,22020 HOMESTEAD RD,22020,HOMESTEAD RD,,,,RD,95014,CA,CUPERTINO,SANTA CLARA,6085,37.3375,-122.06051,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110018981609,8333 ENTERPRISE DR,NEWARK,ALAMEDA,6001,CA,CALIFORNIA,USA,945600000,9,A,,8333 ENTERPRISE DR,8333,ENTERPRISE DR,,,,DR,94560,CA,NEWARK,ALAMEDA,6001,37.52261,-122.04832,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021345668,20 RECYCLING LANE,RICHMOND,CONTRA COSTA,6013,CA,CALIFORNIA,USA,94801-1000,9,A,,20 RECYCLING LN,20,RECYCLING LN,,,,LN,94801,CA,RICHMOND,CONTRA COSTA,6013,37.969879,-122.378416,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014192818,HWY 74,LEXINGTON,MORROW,41049,OR,OREGON,USA,97839,10,A, ,BLUE MOUNTAIN SCENIC BYWY,,BLUE MOUNTAIN SCENIC BYWY,,,,BYWY,97839,OR,LEXINGTON,MORROW,41049,45.4378,-119.6631,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110006661996,28972 COFFIN BUTTE RD,CORVALLIS,BENTON,41003,OR,OREGON,USA,97330,10,A,,28972 COFFIN BUTTE RD,28972,COFFIN BUTTE RD,,,,RD,97330,OR,CORVALLIS,BENTON,41003,44.69599,-123.23559,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014193078,HWY 395,MT VERNON,GRANT,41023,OR,OREGON,USA,97865,10,A, ,HIGHWAY 395 N,,HIGHWAY 395 N,,,,,97865,OR,MOUNT VERNON,GRANT,41023,44.4384,-119.0697,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014171859,15S/46E/S35,ONTARIO,MALHEUR,41045,OR,OREGON,USA,97914,10,A, ,,,,,,,,97914,OR,ONTARIO,MALHEUR,41045,44.2269,-117.0528,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014168630,3RD AVE & BAKER DR,CANBY,CLACKAMAS,41005,OR,OREGON,USA,97013,10,A, ,NW 3RD AVE,,NW 3RD AVE,NW,,,AVE,97013,OR,CANBY,CLACKAMAS,41005,45.25998,-122.70557,NAD83,ADDRESS MATCHING-NEAREST INTERSECTION,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037803099,JIMMY CREEK RD,NORTH POWDER,UNION,41061,OR,OREGON,USA,97867,10,A,,JIMMY CREEK RD,,JIMMY CREEK RD,,,,RD,97867,OR,NORTH POWDER,UNION,41061,45.0656,-117.8942,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014210371,E 39TH AVE,EUGENE,LANE,41039,OR,OREGON,USA,97405,10,A, ,E 39TH AVE,,E 39TH AVE,E,,,AVE,97405,OR,EUGENE,LANE,41039,44.0136,-123.0858,NAD83,,,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021280745,145 EL CAMINO REAL,MENLO PARK,SAN MATEO,6081,CA,CALIFORNIA,USA,94025,9,A,,145 EL CAMINO REAL,145,EL CAMINO REAL,,,,,94025,CA,MENLO PARK,SAN MATEO,6081,37.448046,-122.17364,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110013820801,700 BLOSSOM HILL ROAD  ,LOS GATOS,SANTA CLARA,6085,CA,CALIFORNIA,USA,95032-3503,9,A,,700 BLOSSOM HILL RD,700,BLOSSOM HILL RD,,,,RD,95032,CA,LOS GATOS,SANTA CLARA,6085,37.23551,-121.96264,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110041078375,COASTAL LANDFILL 4105 GONZALES,OXNARD,VENTURA,6111,CA,CALIFORNIA,USA,93035,9,A,,4105 W GONZALES RD,4105,W GONZALES RD,W,,,RD,93036,CA,OXNARD,VENTURA,6111,34.219469,-119.225917,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021296328,PEABODY ROAD,FAIRFIELD,SOLANO,6095,CA,CALIFORNIA,USA,94533,9,A,,PEABODY RD,,PEABODY RD,,,,RD,94533,CA,FAIRFIELD,SOLANO,6095,38.28184,-121.97476,NAD83,UNKNOWN,FACILITY CENTROID,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021274538,595 SO VAN NESS AVENUE,SAN FRANCISCO,SAN FRANCISCO,6075,CA,CALIFORNIA,USA,94110,9,A,,,,,,,,,94110,CA,SAN FRANCISCO,SAN FRANCISCO,6075,37.76392,-122.41729,NAD83,UNKNOWN,FACILITY CENTROID,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110004576236,3854 FISHER RD,COLUMBUS,FRANKLIN,39049,OH,,USA,43228,5,A,,3854 FISHER RD,3854,FISHER RD,,,,RD,43228,OH,COLUMBUS,FRANKLIN,39049,39.96806,-83.10397,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110002118039,12680 BEECH DALY ROAD,REDFORD,WAYNE,26163,MI,MICHIGAN,USA,48239-2455,5,A,,12680 BEECH DALY RD,12680,BEECH DALY RD,,,,RD,48239,MI,REDFORD,WAYNE,26163,42.379415,-83.295221,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110007843511,125 EAGLE CENTRE STAGE BUS. PARK,CLINTON,ANDERSON,47001,TN,TENNESSEE,USA,37716,4,A,,,,,,,,,37716,TN,CLINTON,ANDERSON,47001,,,,,,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110017626862,7206 CESSNA DRIVE,GREENSBORO,GUILFORD,37081,NC,NORTH CAROLINA,USA,27409-9685,4,A,,7206 CESSNA DR,7206,CESSNA DR,,,,DR,27409,NC,GREENSBORO,GUILFORD,37081,36.08401,-79.94843,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110013755828,17629 CEDAR SPRINGS LANE,ARLINGTON,GILLIAM,41021,OR,OREGON,USA,97812-6570,10,A,,17629 CEDAR SPRINGS LN,17629,CEDAR SPRINGS LN,,,,LN,97812,OR,ARLINGTON,GILLIAM,41021,45.615912,-120.248237,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,NJ-NJEMS,MATERIALS RECOVERY FACILITIES.,NJ-NJEMS,110032183125,9505 95TH ST,NORTH BERGEN,HUDSON,34017,NJ,NEW JERSEY,USA,7047,2,A,,95TH ST,,95TH ST,,,,ST,7047,NJ,NORTH BERGEN,HUDSON,34017,40.8212,-74.01343,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014131402,HIGHWAY 42,COQUILLE,COOS,41011,OR,OREGON,USA,97423,10,A,COQUILLE DISPOSAL SITE,COOS BAY-ROSEBURG HWY,,COOS BAY-ROSEBURG HWY,,,,HWY,97423,OR,COQUILLE,COOS,41011,43.2072,-124.2319,NAD83,INTERPOLATION-MAP,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110004806425,73221 BOMBING RANGE RD,BOARDMAN,MORROW,41049,OR,OREGON,USA,97818,10,A,,,,,,,,,97818,OR,BOARDMAN,MORROW,41049,45.676114,-119.621291,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,MO-DNR,MATERIALS RECOVERY FACILITIES.,MO-DNR,110042665844,SOUTH OF BUFFALO,BUFFALO,,,MO,MISSOURI,USA,,7,A,,,,,,,,,,MO,BUFFALO,,29059,,,,,,,,,,,
562920,UNKNOWN,MO-DNR,MATERIALS RECOVERY FACILITIES.,MO-DNR,110042796365,RR1 BOX 208,ALEXANDRIA,CLARK,29045,MO,MISSOURI,USA,63430,7,A,,,,,,,,,63430,MO,ALEXANDRIA,CLARK,29045,,,,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014192337,HWY 82,WALLOWA,WALLOWA,41063,OR,OREGON,USA,97885,10,A, ,HIGHWAY 82,,HIGHWAY 82,,,,,97828,OR,ENTERPRISE,WALLOWA,41063,45.5882,-117.5471,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110006695861,1789 MERLIN-GALICE ROAD,MERLIN,JOSEPHINE,41033,OR,OREGON,USA,97532,10,A,,,,,,,,,97532,OR,MERLIN,JOSEPHINE,41033,42.5028,-123.3966,NAD83,ADDRESS MATCHING-OTHER,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014164812,MARLSAN RD,MERLIN,JOSEPHINE,41033,OR,OREGON,USA,97532,10,A, ,,,,,,,,97532,OR,MERLIN,JOSEPHINE,41033,42.4561,-123.3652,NAD83,ADDRESS MATCHING-OTHER,,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014009946,75 MI S. OF BURNS, SEC09,T32S,,FRENCHGLEN,HARNEY,41025,OR,OREGON,USA,97736,10,A,,,,,,,,,97736,OR,FRENCHGLEN,HARNEY,41025,43.019779,-119.067662,NAD83,INTERPOLATION-OTHER,FACILITY CENTROID,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014159962,HIGHWAY 20 SOUTH,HINES,HARNEY,41025,OR,OREGON,USA,97738,10,A, ,HIGHWAY 20 S,,HIGHWAY 20 S,,,,,97738,OR,HINES,HARNEY,41025,43.5467,-119.0842,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014202371,1101 17TH STREET,OREGON CITY,CLACKAMAS,41005,OR,OREGON,USA,97045,10,A, ,1101 17TH ST,1101,17TH ST,,,,ST,97045,OR,OREGON CITY,CLACKAMAS,41005,45.361261,-122.59276,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110034186397,SEC25,T36S,R06E,FORT KLAMATH,KLAMATH,41035,OR,OREGON,USA,97626,10,A,THE FACILITY CAN BE ACCESSED VIA THE  HIGHWAY,,,,,,,,97626,OR,FORT KLAMATH,KLAMATH,41035,42.7047,-121.9948,NAD83,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014194479,LANGLOIS RD,LANGLOIS,CURRY,41015,OR,OREGON,USA,97450,10,A, ,,,,,,,,97450,OR,LANGLOIS,CURRY,41015,42.8967,-124.4638,NAD83,,,,,,,,
562920,PRIMARY,ME-EFIS,MATERIALS RECOVERY FACILITIES.,ME-EFIS,110009913415,29 INDUSTRIAL WAY,ORRINGTON,PENOBSCOT,23019,ME,MAINE,USA,4474,1,A,,29 INDUSTRIAL WAY,29,INDUSTRIAL WAY,,,,WAY,4474,ME,ORRINGTON,PENOBSCOT,23019,44.738333,-68.825833,NAD83,INTERPOLATION-MAP,FACILITY CENTROID,,,,,,
562920,PRIMARY,NJ-NJEMS,MATERIALS RECOVERY FACILITIES.,NJ-NJEMS,110004260148,864 JULIA ST,ELIZABETH,UNION,34039,NJ,NEW JERSEY,USA,7201,2,A,,864 JULIA ST,864,JULIA ST,,,,ST,7201,NJ,ELIZABETH,UNION,34039,40.669,-74.198,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110046462412,PORTABLE,POLK COUNTY,POLK,19153,IA,IOWA,USA,0,7,A,,,,,,,,,0,IA,POLK COUNTY,POLK,19153,,,,,,,,,,,
562920,UNKNOWN,CA-CERS,MATERIALS RECOVERY FACILITIES.,CA-CERS,110038063902,8440 S ALAMEDA ST,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90001-4112,9,A,,8440 S ALAMEDA ST,8440,S ALAMEDA ST,S,,,ST,90001,CA,LOS ANGELES,LOS ANGELES,6037,33.96115,-118.23182,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110002944495,26301 SOUTH CRENSHAW BOULEVARD,ROLLING HILLS,LOS ANGELES,6037,CA,CALIFORNIA,USA,90274-2514,9,A,,26301 CRENSHAW BLVD,26301,CRENSHAW BLVD,,,,BLVD,90274,CA,PALOS VERDES PENINSULA,LOS ANGELES,6037,33.7847,-118.34813,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110001150227,1201 W GLADSTONE ST,AZUSA,LOS ANGELES,6037,CA,CALIFORNIA,USA,91702-5142,9,A,,1201 W GLADSTONE ST,1201,W GLADSTONE ST,W,,,ST,91702,CA,AZUSA,LOS ANGELES,6037,34.11432,-117.92861,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110001731234,530 SOUTH CHERRY STREET,WALLINGFORD,NEW HAVEN,9009,CT,CONNECTICUT,USA,06492-4431,1,A,,530 S CHERRY ST,530,S CHERRY ST,S,,,ST,6492,CT,WALLINGFORD,NEW HAVEN,9009,41.4401,-72.83471,NAD83,INTERPOLATION-MAP,FACILITY CENTROID,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110040900077,COUNTY ROAD 274 & 106,LIBERTY,PICKENS,45077,SC,SOUTH CAROLINA,USA,29657,4,A,,,,,,,,,29657,SC,LIBERTY,PICKENS,45077,34.826597,-82.664808,NAD83,,FACILITY CENTROID,,,,,,
562920,PRIMARY,MD-TEMPO,MATERIALS RECOVERY FACILITIES.,MD-TEMPO,110046593815,1000 KEMBO RD,CURTIS BAY,ANNE ARUNDEL,24003,MD,MARYLAND,USA,21226,3,A,,1000 KEMBO RD,1000,KEMBO RD,,,,RD,21226,MD,CURTIS BAY,ANNE ARUNDEL,24003,39.19585,-76.54331,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110012541124,13000 58 ST N,CLEARWATER,PINELLAS,12103,FL,FLORIDA,USA,33760,4,A,,13000 58TH ST N,13000,58TH ST N,,,,ST,33760,FL,CLEARWATER,PINELLAS,12103,27.89024,-82.71372,NAD83,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,,,,,,
